"","Elevation","PCC","LitDep","DepO","DepA","pH","PctOM","P","K","Ca","Mg","B","Mn","Fe","Al","Na","ECEC","Pb","Ni","Cr"
"79",0.0513853324146933,-0.886935394702966,0.0465435630719063,0.463244220764193,-0.68178586760948,0.323234015572601,0.85201671251081,-0.216433296533701,0.439449390014633,-0.677644625667294,0.633092511765928,-0.471362927522844,-0.532888146156586,-0.314680212467032,-0.437595808429786,-0.335874705859978,0.197828836918524,0.704360725060499,0.140256313432944,0.0944525912878029
"80",0.0572145202937652,-0.293085571492608,0.233735147415428,0.568391895425914,-0.607673842340441,0.91722337514402,0.282936205650227,-0.495091165820842,-0.340952112942388,-0.88153185968014,1.30695078250667,-0.289526292560848,-0.450362993466572,-0.34646713160803,-0.437595808429786,-0.41344218277383,0.857425714311738,-0.528270543795374,1.5542160826489,0.408278942985987
"81",1.27551478701979,0.335696594259536,-0.0385435207206034,0.224272232896643,0.358527375981844,-0.241055876020246,1.01723363385743,-0.773749035107982,-0.340952112942388,2.23877744682056,-1.3049578509317,-0.65319956248484,-0.359585325507557,-0.494806087599354,0.351807251635924,-0.41344218277383,0.363805828942307,-0.528270543795374,-0.913543891926117,-0.84702646380675
"82",-0.152636243352823,0.673375905496798,0.642153149619474,-0.0433763935150119,0.402445613178311,-1.19143885133451,-0.781795065250218,-0.393761031534609,0.513773342677207,0.807989839712865,-1.28513849002756,-0.471362927522844,0.0943030142875208,0.109145376079608,0.759241089089194,-0.335874705859978,-0.892877110666332,0.528270543795374,-0.920213513479023,-0.84702646380675
"83",0.710083562749816,0.626799448774417,0.41525425950611,-0.901551354390476,-0.317325496430462,0.338083749561888,0.0442895414828859,-0.621753833678633,-0.786895828917828,2.18989220357772,-1.35733759046407,-0.289526292560848,-0.508130600349582,-0.537188646454018,-0.233878889703151,-0.491009659687681,0.245250834639605,-0.616315634427937,-0.920213513479023,-0.84702646380675
"84",0.183416437875671,0.685020019677393,-1.46800652843477,-1.26691297139686,2.11525686384054,-0.0628590681488202,-0.809331218807989,-0.773749035107982,-1.1585155922307,1.57465353252141,-1.36866293955215,-0.289526292560848,-0.376090356045559,-0.579571205308682,-0.310272734225639,-0.568577136601533,-0.330279774066238,-0.616315634427937,-0.920213513479023,-0.84702646380675
"85",1.0656640233732,0.743240590580369,-0.151992965777278,-0.412986401416819,0.109657365201862,-0.196506674052389,-0.442182504704387,-0.140435695819027,1.18268891664037,1.97527406251156,-0.99917342555355,0.0741469773631439,-0.219292565934533,-0.314680212467032,-0.246611197123566,-0.646144613515384,0.536249457018964,0.264135271897687,-0.933552756584834,-0.84702646380675
"86",-0.29836594032962,-1.30612350520439,0.216717730656926,0.272066630470153,-0.901377053591818,0.0262393357868919,0.530761587670159,0.0875571063249975,0.14215357936434,-0.784953696200371,0.671315564938196,0.0741469773631439,-0.55764569196359,-0.537188646454018,-0.412131193588957,-0.258307228946127,0.143940203144569,0.176090181265125,0.120247448774227,0.0944525912878029
"87",-0.374145382757554,-0.0718474020612984,1.05057115182352,0.721333967661146,-0.585714723742208,0.412332419508315,-0.313680454768126,-0.292430897248376,0.104991603033053,-0.774222789147063,0.467459281352763,-0.471362927522844,-0.780463604226628,-0.494806087599354,-0.412131193588957,-0.258307228946127,-0.106103057566584,0.440225453162812,-0.159876656447802,1.03593164638236
"88",-0.449924825185489,0.312408365898345,0.836637912573778,-0.240016200674597,-0.224957775342654,-0.0925585361273905,0.00757467007252576,0.036892039181881,-0.898381757911689,-0.279408741688985,0.785984724455003,0.0741469773631439,-0.598908268308597,0.299866890925596,-0.348469656486883,1.83601464772786,0.732404083956161,0,0.880584305805449,-0.219373760410381
"89",0.302040411214784,0.32405248007894,1.06104340829029,0.415449823190683,-0.585714723742208,-1.07264097942023,-0.0199614834852443,1.30351871775979,1.21985089297165,-0.135137657972292,0.0526683710018461,-0.289526292560848,1.1671299992577,1.02037039145488,-0.132020430339834,-0.491009659687681,-0.0371256063359213,-0.440225453162812,-0.266590601294289,1.03593164638236
"90",0.342844726368288,0.824749389844536,1.15267565237453,-1.40073728460269,1.33570815360325,1.12511965099402,-0.423825068999207,-0.469758632249283,-0.415276065604961,2.93509408227964,-1.38423529454826,0.801493517211128,-0.821726180571635,-0.590166845022348,-0.399398886168542,0.207097632536982,0.889758894576111,-0.968495996958186,-0.920213513479023,-0.533200112108565
"91",-0.135148679715607,0.638443562955012,1.59512848809558,-1.34338400751448,1.01730093392886,0.10048800573332,-0.891939679481299,-0.596421300107075,-1.4186494265497,0.747181366410788,-1.35025924728402,-0.107689657598852,-0.219292565934533,0.0243802583702801,-0.373934271327713,-0.646144613515384,-1.05885410269012,-0.792405815693061,-0.893535027267401,-0.84702646380675
"92",2.06828433857357,0.463781850246083,0.301804814449435,0.224272232896643,0.87822651614005,-1.22113831931309,0.117719284303606,-0.393761031534609,2.40903413557283,0.936760724352558,-1.32336154319983,-0.289526292560848,0.977322148070672,0.405823288062256,2.72001643183305,1.21547483241705,-0.795877569873213,1.32067635948844,-0.88019578416159,-0.533200112108565
"93",-0.508216703976208,0.650087677135607,0.982501484789513,-1.38708174243883,0.237752223691558,2.10520209428686,-0.846046090218349,-0.596421300107075,-1.60445930820614,3.26179058590257,-1.22992741322317,0.983330152173124,1.48072557947976,0.321058170352928,-0.386666578748127,-0.646144613515384,1.36397887178692,-0.792405815693061,-0.893535027267401,-0.533200112108565
"94",0.739229502145176,0.719952362219179,-0.208717688305623,-1.16176529673514,1.82978832206351,-0.00346013219167832,-0.414646351146616,-0.748416501536424,0.959717058652647,2.44504932684526,-1.18179467959883,-0.107689657598852,-0.6154132988466,-0.431232249317358,0.109893410648045,-0.0256047982045723,0.723781902552329,-0.0880450906325623,-0.913543891926117,-0.533200112108565
"95",0.832496508210326,0.568578877871441,0.528703704562799,-1.65564073832808,1.53700007408706,-0.597449491763097,-0.653293015313958,-0.545756232963958,0.773907176996214,1.16449441848387,-1.25824078594337,-0.289526292560848,-0.136767413244519,-0.145149977048376,0.5045949406809,-0.258307228946127,-0.53290103705631,0.176090181265125,-0.893535027267401,-0.533200112108565
"96",0.278723659698497,0.650087677135607,0.16566548038142,-0.961028826926401,-0.146532351777532,1.06572071503687,0.640906201901239,0.239552307754347,1.59147065628452,3.28325240000918,-1.30212651365968,3.16536977171707,-0.656675875191607,-0.61135812444968,-0.399398886168542,-0.491009659687681,1.34026787292638,-1.05654108759075,-0.920213513479023,-0.533200112108565
"97",0.307869599093856,0.766528818941559,-0.310822188856634,-1.11397089916163,1.14905564551826,-1.8151276788845,0.429795691291668,0.442212576326812,2.4833580882354,-0.277024095677138,-1.39272930636432,-0.471362927522844,2.83413808359599,0.988583472313887,4.42614562616862,0.672502494020091,-1.98142751290023,2.1130821751815,-0.846847676397063,-0.219373760410381
"98",-0.20509893426447,0.417205393523702,0.112722406021634,-1.24142262602433,-0.19533039310694,0.0113896017976068,-0.763437629545038,-0.0897706286759101,1.59147065628452,1.31830408624794,-1.08411354371415,-0.289526292560848,-0.631918329384603,-0.251106374185036,-0.0174296635561016,-0.646144613515384,-0.15999169134054,0.0880450906325625,-0.893535027267401,-0.533200112108565
"99",-1.72651697070223,0.813105275663941,-2.25080769932586,-1.17769676259298,0.3292485511842,0.442031887486885,-0.488076093967337,3.4821166049138,1.9259284432661,2.23996976982649,-0.934052668297092,1.16516678713512,-0.120262382706516,-0.484210447885688,-0.361201963907298,-0.180739752032275,0.868203441066529,-0.792405815693061,-0.913543891926117,-0.84702646380675
"100",0.296211223335713,-1.51571756045511,1.94682176777128,0.128683437749624,-0.878502971718657,-0.211356408041674,-0.579863272493237,-0.444426098677725,-1.04702966323684,-0.812377125336602,0.613273150861788,-0.289526292560848,-0.681433420998612,0.999179112027553,-0.195681967441907,0.0519626787092793,0.0275407541928252,0.528270543795374,0.166934799644566,1.97741070147691
"101",-0.135148679715607,0.568578877871441,1.32284981995955,1.09519236645838,-0.0733352897834206,-0.760796565645236,0.0718256950406561,-0.469758632249283,0.58809729533978,-0.135137657972292,0.0526683710018461,-0.289526292560848,0.870039449573653,0.914413994318225,0.300878021954265,0.0519626787092793,-0.045747787739754,-0.440225453162812,-0.0131449822838815,5.42950057015693
"102",-0.193440558506326,-0.456103170020941,-0.106613187754611,0.568391895425914,-1.06881533290335,-1.33993619122737,-0.497254811819927,0.264884841325905,-0.638247923592682,-0.64902887352514,-0.0577537826069304,-0.471362927522844,-0.00472716894049606,0.988583472313887,-0.233878889703151,-0.41344218277383,-0.668700394166678,0.528270543795374,-0.0531627116013143,2.91888975657146
"103",-0.100173552441176,-0.211576772228441,-1.05958852623072,1.8174188186803,-0.238028679270174,0.263835079615459,0.677621073311599,-0.495091165820842,0.14215357936434,0.0615956380050167,1.16255258163365,-0.107689657598852,-0.607160783577599,-0.357062771321696,-0.310272734225639,-0.0256047982045723,1.53211140916166,-0.440225453162812,0.126917070327133,1.34975799808054
